ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
603051.SH,20260311,3.2256,5.0804,,373856.8884,
000966.SZ,20260311,3.6402,8.7009,,1740517.508,
600101.SH,20260311,8.2462,12.0248,,616345.2799,
605296.SH,20260311,0.6743,5.4764,,1550154.0908,
002144.SZ,20260311,3.7739,4.0904,,287415.8705,
300485.SZ,20260311,1.8226,2.3656,,532241.372,
688181.SH,20260311,3.0444,3.8277,,470147.4848,
301609.SZ,20260311,20.1474,20.1474,,922389.44,
301345.SZ,20260311,5.687,5.687,,2318383.2495,
600461.SH,20260311,0.5457,0.9953,,1288007.8481,
603117.SH,20260311,2.7076,3.8458,,336749.131,
600405.SH,20260311,11.8148,13.1545,,375051.7079,
920906.BJ,20260311,1.8268,2.7252,,173794.75,
601956.SH,20260311,1.1757,2.2253,,440726.1623,
300389.SZ,20260311,8.4653,16.2711,,699814.201,
301123.SZ,20260311,2.5965,3.9194,,1367012.64,
000663.SZ,20260311,3.7657,5.3584,,246115.9521,
605588.SH,20260311,2.6007,7.5995,,408364.2556,
688248.SH,20260311,2.4502,8.3921,,3902077.0,
601113.SH,20260311,1.2603,1.6801,,513430.7851,
688429.SH,20260311,5.6355,7.7275,,645201.2904,
000793.SZ,20260311,0.7353,0.9501,,563223.2189,
300444.SZ,20260311,14.7566,16.1618,,1383218.6559,
000709.SZ,20260311,1.3829,3.9265,,2625628.7574,
002391.SZ,20260311,1.7259,1.9366,,429380.6756,
003028.SZ,20260311,2.2238,4.1184,,444696.903,
001376.SZ,20260311,5.1936,5.1936,,952680.3,
600356.SH,20260311,1.9517,2.7855,,313389.2153,
002349.SZ,20260311,1.0725,1.6346,,638849.6792,
300206.SZ,20260311,1.9219,2.5211,,865437.3756,
688150.SH,20260311,2.8852,6.4968,,1443946.055,
688717.SH,20260311,13.4307,13.4716,,2128800.0,
002470.SZ,20260311,17.6281,25.1483,,989094.3503,
600498.SH,20260311,14.4496,23.632,,7745629.1498,
603334.SH,20260311,7.539,7.539,,768586.0,
603890.SH,20260311,2.7871,4.1177,,663063.0839,
601827.SH,20260311,1.1565,4.1034,,1538178.636,
301267.SZ,20260311,0.4865,1.8759,,1491840.0,
300514.SZ,20260311,6.0273,7.9799,,302800.0,
600825.SH,20260311,1.9538,4.0277,,653054.9063,
688202.SH,20260311,2.9336,4.9534,,956184.4935,
000633.SZ,20260311,3.7717,4.7588,,287289.3543,
002757.SZ,20260311,6.3167,9.9753,,655912.1269,
920719.BJ,20260311,3.0095,3.299,,114318.6952,
002007.SZ,20260311,0.4764,0.7671,,2794181.2423,
301367.SZ,20260311,0.9879,1.6033,,654169.6,
002084.SZ,20260311,2.321,3.9502,,257130.3039,
920438.BJ,20260311,1.9241,3.1327,,619723.5,
300072.SZ,20260311,7.5605,12.0991,,1304094.7676,
000825.SZ,20260311,0.933,2.5431,,2819642.659,
300332.SZ,20260311,10.7594,12.9811,,537241.2625,
301045.SZ,20260311,9.4008,10.178,,563506.1727,
688116.SH,20260311,2.5178,2.8916,,1605410.252,
300181.SZ,20260311,0.9682,1.0234,,1158691.8774,
603637.SH,20260311,2.559,3.2481,,299550.7756,
000968.SZ,20260311,7.3525,17.0177,,929770.0563,
605179.SH,20260311,0.555,2.6651,,731023.0,
600089.SH,20260311,6.1445,7.4969,,15683868.1404,
600756.SH,20260311,1.8286,2.2601,,568146.7236,
300327.SZ,20260311,2.6581,3.478,,922723.5749,
002679.SZ,20260311,1.6518,4.5414,,277249.056,
603313.SH,20260311,1.0468,1.9219,,520945.826,
688605.SH,20260311,1.7668,2.1808,,1298873.9158,
301047.SZ,20260311,0.5464,1.4408,,871527.2564,
002176.SZ,20260311,3.0531,3.681,,1737039.4415,
300829.SZ,20260311,11.1996,11.641,,484777.8032,
000970.SZ,20260311,2.1146,2.803,,1675270.1152,
600692.SH,20260311,2.2846,2.4538,,287743.0044,
603113.SH,20260311,3.1788,6.3087,,651640.7931,
688060.SH,20260311,1.3575,4.4285,,301555.5473,
600331.SH,20260311,2.9509,4.2962,,4733747.2,
688281.SH,20260311,0.5727,1.1088,,2364278.035,
002675.SZ,20260311,2.6758,3.3562,,1100010.6705,
920001.BJ,20260311,10.5628,21.0756,,305314.8773,
603818.SH,20260311,1.3333,2.3001,,265005.928,
002485.SZ,20260311,2.647,10.764,,297568.0,
600480.SH,20260311,0.6029,1.0908,,1346957.4386,
002577.SZ,20260311,0.5316,1.2762,,478573.04,
002281.SZ,20260311,13.1559,21.7705,,7380276.455,
603276.SH,20260311,2.0624,2.0624,,373769.0946,
002556.SZ,20260311,2.9206,4.694,,656883.5475,
300245.SZ,20260311,1.9029,2.3556,,381617.5112,
002630.SZ,20260311,1.6174,1.6174,,298742.4,
002703.SZ,20260311,9.8265,18.6494,,1906861.8661,
688350.SH,20260311,2.2719,3.8832,,418274.3138,
300876.SZ,20260311,1.4244,2.1945,,317679.5595,
603048.SH,20260311,1.8195,6.3794,,329745.6,
601015.SH,20260311,6.0656,16.2879,,959973.8903,
603270.SH,20260311,2.9003,2.9003,,562665.9209,
301071.SZ,20260311,13.828,19.3455,,1395840.4146,
