ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
688058.SH,20260331,1.7916,3.3972,,208550.496,
000737.SZ,20260331,1.7766,3.6242,,2531368.1421,
605208.SH,20260331,2.537,4.7029,,430571.7,
300345.SZ,20260331,13.008,17.4128,,435172.5323,
301168.SZ,20260331,1.9988,3.8637,,488400.0,
688293.SH,20260331,0.9662,2.017,,559154.9118,
300342.SZ,20260331,17.2426,22.7332,,2171079.3572,
300964.SZ,20260331,8.5386,13.0604,,476899.1184,
688184.SH,20260331,0.836,1.027,,158252.2764,
301043.SZ,20260331,1.5107,4.3471,,363800.0,
300828.SZ,20260331,8.4523,16.1816,,329681.982,
603316.SH,20260331,8.0902,13.0887,,383182.8,
301571.SZ,20260331,5.1225,5.7177,,1133792.3127,
600468.SH,20260331,6.726,15.2594,,913697.6696,
300217.SZ,20260331,5.0468,6.3373,,781849.8013,
600864.SH,20260331,2.9187,5.3904,,1398143.3894,
688056.SH,20260331,0.9059,2.1306,,230417.6034,
600626.SH,20260331,1.188,2.2405,,524335.6328,
002930.SZ,20260331,1.9902,4.1027,,626761.1274,
688052.SH,20260331,2.1095,2.9867,,2404875.3272,
000407.SZ,20260331,3.0919,4.1382,,415399.9576,
000668.SZ,20260331,2.0302,3.4357,,215857.5783,
603551.SH,20260331,0.7696,2.7439,,487468.9376,
603617.SH,20260331,1.248,2.1849,,281443.7853,
603601.SH,20260331,40.1035,62.0638,,1769486.1641,
600724.SH,20260331,2.3681,10.282,,874370.848,
300993.SZ,20260331,0.9754,1.8973,,374379.408,
600232.SH,20260331,2.3899,4.8039,,295422.0206,
603083.SH,20260331,6.7501,7.6376,,3582927.7897,
002749.SZ,20260331,0.4932,1.0804,,612795.1347,
001330.SZ,20260331,3.9542,5.5494,,959414.2508,
603035.SH,20260331,1.5723,2.3202,,514717.6474,
600649.SH,20260331,1.0512,2.2333,,1109493.8402,
002571.SZ,20260331,2.0361,2.9445,,444864.0445,
600683.SH,20260331,3.5145,7.9481,,722998.9347,
603859.SH,20260331,1.2537,1.7116,,886784.4684,
000728.SZ,20260331,0.921,1.5696,,3347017.6424,
603375.SH,20260331,2.9422,4.831,,368037.3346,
920642.BJ,20260331,1.9705,3.6431,,124404.3336,
688244.SH,20260331,0.9388,2.1688,,278071.118,
002738.SZ,20260331,4.9475,5.7966,,5360684.6461,
688009.SH,20260331,0.6809,2.9252,,6015017.192,
000420.SZ,20260331,4.7031,5.917,,1163044.7262,
920553.BJ,20260331,0.8451,1.3673,,122424.2719,
688690.SH,20260331,0.983,1.6877,,1013575.0602,
603284.SH,20260331,16.3566,16.3566,,351810.042,
300995.SZ,20260331,3.9528,6.9937,,288455.4361,
688533.SH,20260331,0.3619,1.3098,,416262.3044,
301158.SZ,20260331,3.7683,6.8897,,365851.4508,
601118.SH,20260331,1.5424,4.327,,2691760.0843,
603285.SH,20260331,7.4114,7.4114,,523200.0,
000989.SZ,20260331,3.0915,4.7002,,800305.7812,
601179.SH,20260331,2.9958,6.2248,,7796467.0574,
300453.SZ,20260331,2.0223,2.3258,,514775.0952,
300991.SZ,20260331,2.6962,3.6333,,664560.0,
301008.SZ,20260331,24.9209,48.5948,,553843.5166,
002194.SZ,20260331,2.1128,2.715,,706517.5234,
002322.SZ,20260331,3.0415,4.4388,,504428.5986,
300056.SZ,20260331,2.6378,2.8982,,329979.8192,
300567.SZ,20260331,3.0194,3.6662,,3516401.4378,
688502.SH,20260331,0.8881,2.6345,,1581835.2,
600795.SH,20260331,0.9785,2.2091,,8632439.6357,
300965.SZ,20260331,1.1681,3.9478,,314160.0,
300922.SZ,20260331,3.8236,4.5558,,310221.6514,
300614.SZ,20260331,1.9406,3.3974,,208893.7641,
001696.SZ,20260331,6.2577,7.9127,,2278603.5708,
000712.SZ,20260331,1.0792,1.5451,,913024.0,
000679.SZ,20260331,1.2586,1.7495,,239500.8,
603290.SH,20260331,2.963,6.302,,2429458.3126,
