ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,intraday_vwap,intraday_vwap_position,late_volume_ratio,late_price_change_pct,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
000017.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
000603.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
000628.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
000688.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
000710.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
000931.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
001367.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002017.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002038.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002045.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002192.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002209.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002306.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002396.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002412.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002449.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002491.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002528.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002536.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002631.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002638.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002655.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002667.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002686.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002716.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002851.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002886.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002903.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002971.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
002988.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
003018.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
003031.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
003040.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300004.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300016.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300093.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300128.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300139.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300214.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300221.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300345.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300382.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300399.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300588.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300607.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300716.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300839.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
300864.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
301062.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
301070.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
301202.SZ,20260821,1min,0,0,,,0,0,,0,,0.0,0.0,,,,,,0,0.0,0.0,0.0,100.0,missing_minute_data
