ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
002200.SZ,20260403,0.5538,0.7082,,320299.1625,
002068.SZ,20260403,3.233,6.1441,,602247.7155,
920496.BJ,20260403,1.5455,2.2251,,148189.625,
002128.SZ,20260403,0.4897,1.1475,,6800933.9778,
002236.SZ,20260403,0.5584,0.6414,,5511889.0976,
688802.SH,20260403,10.0306,10.0306,,23546285.1,
300254.SZ,20260403,4.5271,4.636,,284737.1221,
603486.SH,20260403,0.3651,1.1075,,3467163.6364,
301288.SZ,20260403,0.4316,0.8316,,180160.68,
301118.SZ,20260403,2.3039,4.9588,,248492.882,
300597.SZ,20260403,2.0672,2.5114,,238226.2062,
002161.SZ,20260403,1.9215,2.2636,,535584.3576,
688217.SH,20260403,1.721,2.903,,152654.1638,
601088.SH,20260403,0.1293,0.7962,,101020754.052,
603638.SH,20260403,0.3339,1.2046,,1596521.604,
600860.SH,20260403,2.8395,6.358,,592927.325,
603317.SH,20260403,0.5091,1.7461,,1341540.6404,
600765.SH,20260403,1.0509,1.6227,,2466913.2091,
603282.SH,20260403,1.1896,2.4803,,266167.98,
600729.SH,20260403,1.1894,1.248,,946093.2094,
300467.SZ,20260403,1.1571,1.1887,,552920.5247,
002529.SZ,20260403,1.0972,1.2803,,173680.0,
300928.SZ,20260403,2.2105,2.5682,,226480.0,
300773.SZ,20260403,6.8983,9.467,,1763806.0833,
001301.SZ,20260403,1.9093,2.401,,1831614.9041,
301050.SZ,20260403,1.5662,1.9603,,1094408.281,
000829.SZ,20260403,2.7428,4.3313,,1044577.3463,
688498.SH,20260403,3.4528,4.8041,,9325328.271,
920510.BJ,20260403,1.2155,1.7794,,257531.0727,
603261.SH,20260403,1.0168,2.9909,,265067.1752,
688211.SH,20260403,0.2283,0.5869,,401013.0649,
002726.SZ,20260403,2.5351,4.2313,,331302.3315,
600143.SH,20260403,1.4999,1.8602,,4176199.2544,
600569.SH,20260403,1.2622,3.9267,,603208.4911,
600486.SH,20260403,1.0867,1.8589,,3013593.5535,
002513.SZ,20260403,3.1482,3.7359,,217093.3193,
300682.SZ,20260403,1.5349,2.3233,,1620588.439,
002714.SZ,20260403,0.6951,1.0943,,24766147.1772,
688419.SH,20260403,4.5099,8.7214,,492572.1767,
300225.SZ,20260403,2.0849,2.4473,,246272.5276,
300988.SZ,20260403,4.5005,7.4132,,347516.5533,
002494.SZ,20260403,6.0053,6.7116,,184127.6304,
601512.SH,20260403,0.1627,0.8562,,1299537.63,
688571.SH,20260403,1.2062,3.3959,,323218.0734,
002575.SZ,20260403,14.2769,15.6236,,456210.0,
600650.SH,20260403,0.6733,1.5235,,694477.1247,
300157.SZ,20260403,9.307,11.1981,,465179.5652,
600651.SH,20260403,2.1424,6.0142,,1832637.479,
605033.SH,20260403,1.8211,6.6832,,302577.6,
000816.SZ,20260403,2.0848,2.8074,,450021.1419,
300538.SZ,20260403,2.6451,3.2734,,253412.5722,
300766.SZ,20260403,6.4194,6.9207,,1428599.3706,
688021.SH,20260403,5.9435,9.9533,,179190.1664,
001210.SZ,20260403,1.8729,2.5,,319113.7957,
688468.SH,20260403,0.9707,1.5426,,285588.896,
600663.SH,20260403,0.1051,0.4131,,3866998.0255,
002552.SZ,20260403,0.882,2.4272,,613016.823,
300344.SZ,20260403,11.5438,20.9093,,23743.1374,
688401.SH,20260403,1.1389,1.8796,,970610.4489,
300226.SZ,20260403,1.8348,2.4926,,749632.7845,
300627.SZ,20260403,0.7511,1.0093,,2566056.2827,
600082.SH,20260403,4.4684,6.3601,,206757.0643,
603958.SH,20260403,3.3353,9.1384,,420074.4,
301429.SZ,20260403,4.1516,5.198,,215160.4,
605180.SH,20260403,0.9796,3.4075,,237276.0,
002103.SZ,20260403,1.2062,1.4967,,437569.5485,
300609.SZ,20260403,2.218,2.6101,,402383.1965,
920003.BJ,20260403,2.2146,2.2146,,174793.2865,
002479.SZ,20260403,5.7664,8.8802,,482670.0,
002149.SZ,20260403,10.4104,15.3628,,2299489.2305,
600543.SH,20260403,2.307,3.645,,149320.8,
000908.SZ,20260403,3.0177,4.0605,,1258077.3219,
301326.SZ,20260403,1.2932,4.057,,925667.5472,
600339.SH,20260403,7.3657,26.4942,,2624079.3114,
002307.SZ,20260403,5.7575,10.7304,,765033.482,
301065.SZ,20260403,2.4163,4.2092,,239075.1,
300265.SZ,20260403,12.4489,20.0185,,810820.7149,
603172.SH,20260403,2.7051,3.1229,,272762.1,
600605.SH,20260403,0.9561,1.6738,,542729.0707,
688521.SH,20260403,3.4254,4.5016,,11822575.337,
688187.SH,20260403,0.2662,0.8946,,6785668.2148,
300200.SZ,20260403,2.0861,2.9337,,387013.939,
002866.SZ,20260403,9.926,12.367,,579623.5565,
002647.SZ,20260403,1.9393,2.06,,998047.5331,
002890.SZ,20260403,3.8423,6.5203,,269931.6292,
600129.SH,20260403,1.3001,2.1351,,908185.7507,
603029.SH,20260403,2.4107,5.7943,,214532.656,
688166.SH,20260403,3.517,5.7184,,2257685.3665,
000957.SZ,20260403,2.8957,4.3248,,648044.002,
002905.SZ,20260403,6.2786,23.3204,,345461.76,
300878.SZ,20260403,0.8982,3.2226,,391078.6597,
688228.SH,20260403,1.9057,4.2925,,673818.831,
001287.SZ,20260403,3.7956,4.3932,,1690017.8157,
600987.SH,20260403,0.6873,1.4783,,753364.3283,
603158.SH,20260403,6.6103,10.666,,568802.6015,
603310.SH,20260403,0.6252,0.8896,,554616.04,
301177.SZ,20260403,0.2095,2.095,,1079140.1868,
688469.SH,20260403,1.0198,1.0198,,5247562.1697,
603221.SH,20260403,1.0428,3.5952,,267526.76,
600116.SH,20260403,1.8457,3.9724,,1229507.8873,
605555.SH,20260403,1.9032,5.1823,,724651.3529,
002100.SZ,20260403,1.8451,2.5767,,1008920.8696,
920807.BJ,20260403,1.9116,2.7598,,199522.36,
600172.SH,20260403,6.8519,9.297,,1124903.8913,
001378.SZ,20260403,2.7503,2.7503,,299067.2648,
688505.SH,20260403,0.6832,1.5726,,826147.9637,
605158.SH,20260403,0.4677,1.7009,,372313.76,
688193.SH,20260403,1.3504,2.473,,194218.6599,
300612.SZ,20260403,2.6513,3.3437,,254260.3849,
300235.SZ,20260403,2.9125,3.7126,,309900.1077,
600360.SH,20260403,0.8718,1.1222,,861384.8877,
300161.SZ,20260403,0.737,1.0965,,534892.071,
001282.SZ,20260403,2.6893,3.7084,,423707.9392,
300779.SZ,20260403,3.1098,3.769,,1768870.5144,
300434.SZ,20260403,2.9014,4.9331,,404154.3352,
000695.SZ,20260403,11.9466,17.0409,,271845.259,
920112.BJ,20260403,0.7733,0.7733,,272962.45,
000905.SZ,20260403,2.2813,4.7683,,1742807.9417,
301332.SZ,20260403,0.6899,0.934,,410329.0625,
301278.SZ,20260403,3.7307,4.5425,,327972.9708,
920725.BJ,20260403,4.304,6.7692,,266705.55,
920068.BJ,20260403,3.9605,3.9605,,1311200.03,
000573.SZ,20260403,3.5255,4.4479,,248291.155,
300521.SZ,20260403,1.0725,1.4226,,376870.41,
600639.SH,20260403,0.741,2.1274,,1188635.2537,
301149.SZ,20260403,3.6887,4.6943,,486760.0204,
600835.SH,20260403,0.4243,1.085,,2193775.8157,
000973.SZ,20260403,5.0081,5.0081,,4269957.2625,
000501.SZ,20260403,0.5791,1.0161,,638263.9667,
000822.SZ,20260403,10.719,17.9658,,550481.5345,
688588.SH,20260403,0.6677,1.2546,,453611.3434,
300812.SZ,20260403,24.2604,32.2629,,567311.9675,
301205.SZ,20260403,13.2372,19.2297,,2804027.328,
600386.SH,20260403,0.9704,2.1565,,313689.6,
605116.SH,20260403,3.5891,12.7371,,1158840.7666,
002651.SZ,20260403,0.9704,1.8473,,943548.98,
300971.SZ,20260403,1.8758,2.1303,,256368.0,
300808.SZ,20260403,5.5948,10.8382,,444320.0,
603809.SH,20260403,0.6692,0.9758,,949738.0488,
603811.SH,20260403,2.5829,3.4828,,388837.5322,
301268.SZ,20260403,0.9076,2.2453,,820813.7106,
002586.SZ,20260403,0.6978,1.2145,,517189.1187,
301165.SZ,20260403,0.7716,6.4304,,6413749.9963,
000850.SZ,20260403,0.8994,1.6783,,445409.8842,
300241.SZ,20260403,7.646,8.1691,,446768.3344,
688378.SH,20260403,1.3981,2.0289,,873682.8981,
603193.SH,20260403,8.7967,9.011,,976688.26,
920000.BJ,20260403,0.6784,1.2648,,140912.16,
301383.SZ,20260403,1.5078,2.3287,,426377.952,
300221.SZ,20260403,1.9353,1.9353,,444381.8945,
002426.SZ,20260403,2.5532,2.9704,,1136477.0559,
603919.SH,20260403,1.0611,2.6688,,900893.7547,
300778.SZ,20260403,1.8801,4.3416,,231764.6726,
600027.SH,20260403,1.2472,2.9101,,5283357.2537,
300353.SZ,20260403,2.3684,2.4692,,1136936.937,
603755.SH,20260403,1.0574,2.9063,,269905.6449,
301023.SZ,20260403,2.1502,2.6548,,289998.2715,
600959.SH,20260403,2.081,4.3881,,1920275.5914,
002163.SZ,20260403,2.3358,3.257,,1043522.9657,
002065.SZ,20260403,0.654,0.9274,,2513098.182,
688041.SH,20260403,0.5038,1.3207,,49687375.3713,
603016.SH,20260403,6.6257,14.6704,,681387.84,
920856.BJ,20260403,1.6032,2.6956,,121952.3371,
002926.SZ,20260403,0.369,0.6855,,2149875.0,
000776.SZ,20260403,0.3941,0.797,,13959524.3916,
600265.SH,20260403,0.1918,0.5374,,268037.0,
600702.SH,20260403,1.1383,1.6326,,1469463.2097,
002201.SZ,20260403,4.9703,7.5865,,716799.8651,
603722.SH,20260403,0.8422,1.4482,,312313.5067,
301398.SZ,20260403,4.953,5.5094,,554400.0,
600824.SH,20260403,0.8068,1.3372,,408962.5043,
600011.SH,20260403,0.7064,1.7752,,10815986.3244,
301208.SZ,20260403,1.6889,2.2261,,387600.1938,
600305.SH,20260403,0.4834,0.8293,,827640.7029,
600367.SH,20260403,7.1724,10.6467,,669981.0915,
301487.SZ,20260403,3.1443,3.4336,,898550.1363,
600251.SH,20260403,2.749,4.9574,,839930.0632,
002943.SZ,20260403,3.0017,3.3219,,918886.7875,
688343.SH,20260403,3.6642,4.0328,,2746291.0131,
688314.SH,20260403,7.1458,19.3863,,460544.8661,
002991.SZ,20260403,0.9941,1.3981,,459087.9677,
300428.SZ,20260403,0.9687,2.3165,,1371163.106,
600935.SH,20260403,1.3893,3.8635,,956200.3229,
002591.SZ,20260403,4.9978,5.8195,,190926.8718,
600820.SH,20260403,0.4933,0.8206,,1905322.233,
301169.SZ,20260403,1.1878,3.0626,,371008.7604,
000690.SZ,20260403,4.1992,5.1574,,996556.6408,
000733.SZ,20260403,1.26,1.8264,,2438345.4964,
600551.SH,20260403,0.4221,1.1134,,528205.0312,
002020.SZ,20260403,2.2158,2.9473,,1413809.8479,
300757.SZ,20260403,8.1724,12.2309,,7274192.0174,
603011.SH,20260403,2.9786,4.5842,,984873.5585,
300484.SZ,20260403,1.3414,1.4565,,332912.3873,
920183.BJ,20260403,8.1769,8.1769,,177010.432,
605198.SH,20260403,0.4098,2.3714,,1245518.676,
605050.SH,20260403,3.6983,10.1645,,626878.7182,
300166.SZ,20260403,20.8279,22.2446,,1696731.1645,
600571.SH,20260403,1.7528,2.1888,,607612.7566,
002091.SZ,20260403,0.9707,1.7151,,1456805.3457,
920914.BJ,20260403,1.4335,2.4717,,218617.61,
300321.SZ,20260403,0.805,1.6868,,290376.0,
002861.SZ,20260403,4.1508,4.9722,,268621.4732,
300668.SZ,20260403,9.106,14.7104,,493563.2193,
920058.BJ,20260403,5.9304,11.6521,,161273.4285,
920634.BJ,20260403,1.8725,3.9781,,122129.6518,
688710.SH,20260403,2.7232,3.795,,948792.809,
301305.SZ,20260403,2.1591,2.1633,,559890.6615,
001260.SZ,20260403,1.53,5.5417,,229080.0,
603273.SH,20260403,3.2564,3.2564,,374619.8232,
688308.SH,20260403,5.2207,8.0825,,1345357.4119,
000626.SZ,20260403,3.1171,7.631,,385543.0435,
603042.SH,20260403,24.1105,31.3046,,333063.3282,
688377.SH,20260403,0.7884,1.2298,,710445.9353,
002017.SZ,20260403,1.3782,2.4716,,1086568.5336,
000525.SZ,20260403,1.8867,2.3985,,741497.2098,
300351.SZ,20260403,2.4836,3.3882,,573246.7542,
001331.SZ,20260403,2.9485,11.9825,,1562198.4,
688327.SH,20260403,1.6697,1.6697,,1282607.4222,
300139.SZ,20260403,11.7468,12.4492,,1445350.0,
600171.SH,20260403,0.7992,1.0676,,1845327.3577,
601579.SH,20260403,2.7546,6.6601,,863993.063,
600476.SH,20260403,3.6778,6.0626,,166224.24,
300492.SZ,20260403,0.5166,1.4869,,1106134.2702,
600352.SH,20260403,0.7659,1.0221,,4209811.4268,
688230.SH,20260403,0.5498,2.1992,,713361.6,
600706.SH,20260403,2.6735,3.9929,,231084.1652,
300260.SZ,20260403,2.2323,3.5693,,1873464.2187,
301517.SZ,20260403,2.846,4.6375,,800045.7402,
301193.SZ,20260403,1.2779,2.9025,,428222.1117,
300101.SZ,20260403,1.5365,2.1733,,1098329.6238,
000669.SZ,20260403,3.996,5.0396,,344967.2601,
605389.SH,20260403,0.4905,1.9689,,1002701.9201,
600477.SH,20260403,2.0487,3.3577,,719485.373,
000928.SZ,20260403,3.2291,6.289,,936822.9375,
002969.SZ,20260403,4.365,8.8434,,2403508.6135,
688337.SH,20260403,2.1152,5.3548,,878832.7323,
688091.SH,20260403,3.1409,5.7956,,1211903.4413,
002662.SZ,20260403,1.5082,2.6015,,582000.0,
600482.SH,20260403,1.1386,2.2653,,7439848.087,
603713.SH,20260403,0.4738,0.8945,,929316.0227,
301210.SZ,20260403,3.4681,3.4681,,426709.1655,
300798.SZ,20260403,4.8728,6.237,,421040.8356,
688538.SH,20260403,0.7044,0.9172,,3134742.3409,
002888.SZ,20260403,3.0779,4.55,,257194.8237,
603178.SH,20260403,0.4698,1.2039,,350598.8195,
920493.BJ,20260403,3.2938,4.4937,,835812.2512,
600731.SH,20260403,2.1258,2.806,,380503.5853,
603600.SH,20260403,1.0044,2.0804,,332746.2022,
301273.SZ,20260403,1.8317,3.3653,,200883.5848,
002771.SZ,20260403,9.8985,10.1084,,333734.6831,
920427.BJ,20260403,1.8644,3.1504,,118765.44,
600594.SH,20260403,28.7121,37.4922,,372205.878,
603993.SH,20260403,0.762,1.8738,,37482831.4284,
301037.SZ,20260403,3.2311,5.5526,,192697.9168,
600060.SH,20260403,0.5382,1.0316,,2920527.9045,
603156.SH,20260403,0.2367,0.585,,3768229.9223,
601598.SH,20260403,0.3799,1.8994,,4497942.0193,
