ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
600879.SH,20260325,2.9993,4.0284,,7060500.5748,
300461.SZ,20260325,8.6099,15.2807,,724659.5769,
603836.SH,20260325,1.2067,2.8889,,265574.3967,
300316.SZ,20260325,2.2775,4.734,,5806472.8559,
600808.SH,20260325,0.9901,2.6448,,2926258.8507,
605288.SH,20260325,2.0663,7.8116,,682983.988,
301449.SZ,20260325,20.6626,20.6626,,526500.0056,
688391.SH,20260325,0.8139,1.6347,,350497.4871,
002051.SZ,20260325,3.1285,8.6055,,1100056.545,
301369.SZ,20260325,2.8337,3.7886,,957214.1231,
688363.SH,20260325,0.3793,0.9434,,1990294.4959,
600877.SH,20260325,1.493,2.5438,,1881470.5328,
300841.SZ,20260325,1.2636,1.8153,,717696.7232,
002801.SZ,20260325,1.2827,2.1789,,748600.32,
920806.BJ,20260325,0.5132,1.5799,,339230.9604,
300839.SZ,20260325,2.8132,5.0491,,379323.1575,
002731.SZ,20260325,7.5409,8.9921,,187250.036,
300883.SZ,20260325,2.9196,3.6931,,222478.0,
002102.SZ,20260325,2.1951,2.8235,,784773.6924,
603131.SH,20260325,1.893,3.7117,,685606.1927,
920570.BJ,20260325,1.7819,2.6018,,148853.8589,
000975.SZ,20260325,1.5641,2.4073,,7616549.1729,
002037.SZ,20260325,1.0799,1.9456,,388074.6199,
600289.SH,20260325,1.4036,2.0391,,502317.4469,
300395.SZ,20260325,4.7978,5.948,,5071219.1048,
601607.SH,20260325,0.2517,0.7032,,6148463.8793,
002458.SZ,20260325,1.7302,2.0034,,1009048.5785,
600882.SH,20260325,1.8831,4.006,,958390.8027,
001283.SZ,20260325,9.3983,9.6506,,691705.9667,
000718.SZ,20260325,1.3603,2.0605,,649412.1862,
002141.SZ,20260325,2.2869,3.2975,,386317.9885,
920174.BJ,20260325,0.9881,1.7818,,797776.1891,
600500.SH,20260325,1.0917,2.389,,1582443.0796,
300542.SZ,20260325,1.2807,1.9019,,470530.4008,
300207.SZ,20260325,5.7416,7.5051,,5119318.4379,
601995.SH,20260325,0.4379,1.2966,,15828575.2702,
603019.SH,20260325,2.0345,2.436,,12151176.5861,
601288.SH,20260325,0.1059,1.1815,,229238887.1868,
600612.SH,20260325,0.4582,1.499,,2117580.7087,
002248.SZ,20260325,4.4263,5.3655,,379142.0748,
300376.SZ,20260325,0.9647,1.999,,1571562.3213,
600686.SH,20260325,4.2898,7.7996,,1270608.0229,
000623.SZ,20260325,0.6893,0.9503,,2086837.4503,
300045.SZ,20260325,3.1511,3.4094,,1438667.9374,
000518.SZ,20260325,0.8797,1.3568,,301659.973,
600167.SH,20260325,1.4789,4.9647,,1604353.8883,
603299.SH,20260325,1.3457,3.6168,,1080182.5934,
002108.SZ,20260325,2.2724,2.8324,,751760.7819,
300079.SZ,20260325,2.3261,2.3887,,770055.1535,
600025.SH,20260325,0.2313,2.3126,,19059609.4249,
688132.SH,20260325,0.7812,1.4301,,256499.4687,
688259.SH,20260325,1.1805,2.1718,,404018.9,
301316.SZ,20260325,1.6153,2.9275,,1674580.0,
601116.SH,20260325,2.5105,6.7574,,768392.7952,
605016.SH,20260325,0.7001,1.6122,,1009289.605,
600148.SH,20260325,1.4179,2.78,,260673.3009,
002352.SZ,20260325,0.3822,0.7896,,18358644.98,
688312.SH,20260325,3.7362,7.0457,,694745.6155,
300577.SZ,20260325,0.9081,1.2527,,443936.8932,
000912.SZ,20260325,4.9959,9.9012,,812224.0,
600094.SH,20260325,1.2403,1.9287,,943929.7183,
002778.SZ,20260325,2.0345,2.8952,,243268.935,
300894.SZ,20260325,1.5327,2.7958,,435940.6879,
000011.SZ,20260325,0.8257,2.3243,,515521.9146,
600941.SH,20260325,0.919,0.9642,,203222096.2702,
002918.SZ,20260325,4.5395,6.8878,,462360.0146,
002592.SZ,20260325,1.5562,2.4659,,273131.2353,
002396.SZ,20260325,3.1364,4.2671,,1617104.1656,
300304.SZ,20260325,2.3721,4.1087,,1159149.7078,
000423.SZ,20260325,0.8465,1.2778,,3586950.9097,
300015.SZ,20260325,0.5287,0.9976,,9064285.5632,
300699.SZ,20260325,1.9807,3.1184,,2772558.92,
600460.SH,20260325,1.5507,2.2679,,4449728.1135,
002389.SZ,20260325,5.0443,8.0106,,2227880.0395,
688625.SH,20260325,2.0236,5.1433,,1055727.2513,
000650.SZ,20260325,1.1114,1.5049,,782565.4728,
605058.SH,20260325,5.0588,16.8443,,458785.8795,
300809.SZ,20260325,1.6776,2.1614,,831101.4976,
002279.SZ,20260325,3.0158,3.9068,,712182.8754,
002957.SZ,20260325,6.599,15.3181,,1116733.3771,
301067.SZ,20260325,2.8874,3.8616,,291124.584,
000917.SZ,20260325,2.058,2.4694,,1336755.6267,
600604.SH,20260325,2.1336,5.334,,1030317.6422,
688267.SH,20260325,1.3111,2.3005,,497765.0,
301150.SZ,20260325,6.372,12.0236,,1142610.7548,
600685.SH,20260325,1.7696,4.2741,,4264548.7424,
600099.SH,20260325,1.943,3.3559,,232048.08,
920819.BJ,20260325,0.4538,1.172,,438836.4,
688466.SH,20260325,1.1738,2.6859,,216701.4656,
603815.SH,20260325,1.6555,3.3264,,380019.4803,
300443.SZ,20260325,8.397,9.3896,,980252.1391,
603938.SH,20260325,1.8246,5.4539,,935134.2707,
688208.SH,20260325,1.1733,1.8811,,2180106.88,
300422.SZ,20260325,2.7279,4.5005,,267474.0749,
300127.SZ,20260325,2.2652,4.8936,,974609.4218,
002653.SZ,20260325,0.5832,1.3825,,5686943.4517,
600169.SH,20260325,0.4944,1.0183,,799957.6576,
002692.SZ,20260325,3.3465,4.6928,,390671.424,
000688.SZ,20260325,3.3092,9.7853,,4467705.2516,
688066.SH,20260325,2.5417,3.5773,,537970.9305,
688628.SH,20260325,0.9461,1.9668,,479147.6498,
603696.SH,20260325,1.8426,4.5724,,382435.2,
300429.SZ,20260325,2.9198,3.2947,,673598.3603,
300935.SZ,20260325,3.782,5.406,,233764.4912,
920932.BJ,20260325,2.9642,4.0247,,172669.2237,
301107.SZ,20260325,2.3014,4.4468,,280113.5582,
300877.SZ,20260325,2.4666,4.9766,,304560.0,
600822.SH,20260325,0.8226,2.0681,,496468.8869,
000637.SZ,20260325,3.6698,4.6468,,239662.5391,
688513.SH,20260325,0.6811,1.2942,,1082672.326,
688556.SH,20260325,5.0946,6.5734,,1157268.0901,
603277.SH,20260325,0.229,1.0762,,884340.6985,
001965.SZ,20260325,0.2991,1.128,,6897021.4169,
600120.SH,20260325,1.0768,2.148,,1943352.0689,
603098.SH,20260325,5.6445,16.3654,,997905.2593,
600603.SH,20260325,2.4239,5.6662,,856810.3304,
000925.SZ,20260325,2.1717,2.1717,,492397.2566,
688326.SH,20260325,1.0279,1.9375,,1413024.4498,
605222.SH,20260325,2.0611,5.5132,,860077.1531,
688536.SH,20260325,4.5742,7.1146,,2602141.6569,
000505.SZ,20260325,1.9924,4.3929,,487783.6184,
688203.SH,20260325,1.1421,2.0425,,241186.9009,
300722.SZ,20260325,1.9388,5.6778,,808128.9216,
688981.SH,20260325,1.6069,1.7854,,80006560.7038,
300584.SZ,20260325,4.627,6.6059,,493080.0,
003040.SZ,20260325,1.2361,2.3642,,752112.7703,
688032.SH,20260325,3.2008,8.6919,,1576974.757,
605128.SH,20260325,1.0498,1.6662,,690423.5686,
000983.SZ,20260325,3.3985,7.9568,,4047773.0551,
688338.SH,20260325,1.1925,1.9875,,309829.6656,
002638.SZ,20260325,4.653,6.7536,,604806.2209,
301195.SZ,20260325,1.7516,3.6803,,419982.0912,
002081.SZ,20260325,0.9358,1.849,,889533.4358,
300423.SZ,20260325,7.7068,9.172,,441292.5142,
603102.SH,20260325,1.4133,2.522,,260224.0,
300359.SZ,20260325,1.4182,2.2476,,318566.7113,
301556.SZ,20260325,4.9035,5.7743,,709017.92,
688818.SH,20260325,20.5745,20.5745,,11140629.8305,
000425.SZ,20260325,0.9334,1.026,,12406538.2341,
600325.SH,20260325,1.045,1.4538,,1010039.8266,
605376.SH,20260325,2.6373,4.1867,,2395994.4,
600996.SH,20260325,4.6067,8.6964,,1193187.4603,
600132.SH,20260325,0.8481,2.1202,,2777510.7053,
002096.SZ,20260325,0.7644,2.0552,,1587764.1856,
600845.SH,20260325,1.0782,3.3007,,6198011.4335,
000153.SZ,20260325,1.3892,1.956,,289499.0802,
002086.SZ,20260325,4.1853,4.1853,,423132.444,
300020.SZ,20260325,1.4158,1.5207,,338532.8169,
605567.SH,20260325,3.1218,5.052,,215800.0,
000506.SZ,20260325,5.405,8.0672,,1531950.2879,
603527.SH,20260325,8.9834,14.5544,,344547.6944,
688655.SH,20260325,7.5622,13.7125,,361486.9,
600988.SH,20260325,7.4748,8.7465,,7284276.0453,
002548.SZ,20260325,3.7295,5.4179,,466261.7695,
301131.SZ,20260325,3.3168,3.8078,,227614.371,
000605.SZ,20260325,3.3174,5.6363,,251445.5818,
000913.SZ,20260325,0.7496,1.4222,,763560.575,
601233.SH,20260325,3.0956,5.2321,,4286960.685,
920357.BJ,20260325,2.5731,4.3715,,179939.76,
000967.SZ,20260325,2.4338,7.3582,,2850249.5127,
600062.SH,20260325,0.6894,1.7491,,1893335.9176,
601111.SH,20260325,0.9976,3.1052,,12074307.332,
601216.SH,20260325,1.2015,3.1984,,4657785.5993,
002175.SZ,20260325,3.5248,4.3626,,420060.8592,
688576.SH,20260325,1.7472,1.7551,,316589.4175,
301040.SZ,20260325,19.3957,29.6936,,343003.5363,
605186.SH,20260325,1.6729,3.363,,262480.0,
688603.SH,20260325,10.0703,10.0981,,976343.5739,
688321.SH,20260325,1.6303,2.3131,,1299146.6804,
605368.SH,20260325,1.0336,2.4931,,593862.4454,
688359.SH,20260325,2.1358,3.4986,,774153.2473,
002452.SZ,20260325,5.225,5.4873,,672439.9801,
688088.SH,20260325,1.2496,2.1165,,1593849.9992,
002853.SZ,20260325,2.4229,3.6536,,440644.5187,
920086.BJ,20260325,14.8442,14.8442,,282754.72,
002044.SZ,20260325,4.5626,6.0277,,2246781.7518,
000151.SZ,20260325,1.6399,2.4861,,415823.9489,
603058.SH,20260325,1.4757,3.0347,,500497.9598,
002922.SZ,20260325,4.0512,5.4546,,1567555.4833,
603786.SH,20260325,0.6053,2.8938,,2193345.7377,
301585.SZ,20260325,1.0797,1.0797,,289120.0,
920271.BJ,20260325,0.981,1.6876,,178965.864,
003003.SZ,20260325,4.3082,5.3527,,230796.32,
300424.SZ,20260325,3.281,3.8584,,416748.8389,
002533.SZ,20260325,4.1372,5.5246,,1057609.0703,
000761.SZ,20260325,0.4968,3.2825,,1331068.546,
300712.SZ,20260325,4.5853,8.0548,,588894.5499,
688692.SH,20260325,1.6105,2.2771,,2422430.08,
000935.SZ,20260325,0.9313,2.5114,,1911654.5938,
002150.SZ,20260325,21.6357,42.3251,,1409192.6757,
301191.SZ,20260325,11.5669,18.4221,,908310.858,
688439.SH,20260325,0.9214,2.2989,,1026600.0,
000915.SZ,20260325,1.1383,1.667,,745174.1223,
600243.SH,20260325,1.8341,2.0346,,139554.3,
300759.SZ,20260325,1.2182,1.8477,,4798984.8363,
601059.SH,20260325,0.3853,1.8065,,5415810.0,
600054.SH,20260325,2.214,5.2442,,981015.3468,
603579.SH,20260325,1.6731,3.2982,,402707.8851,
002528.SZ,20260325,0.7823,1.6692,,421933.6289,
002271.SZ,20260325,2.22,2.3157,,3678597.7936,
301152.SZ,20260325,4.4723,4.9234,,327603.6793,
688520.SH,20260325,0.449,1.8881,,1712315.8203,
002823.SZ,20260325,1.9347,2.3178,,489598.103,
301070.SZ,20260325,5.8701,6.8545,,630435.8921,
000545.SZ,20260325,9.4667,11.1044,,339470.585,
920062.BJ,20260325,4.7558,5.4625,,211539.7365,
600643.SH,20260325,4.1175,8.2378,,831635.1461,
600875.SH,20260325,4.5125,8.0187,,13082977.1133,
002299.SZ,20260325,0.7761,1.6513,,2097129.4733,
603613.SH,20260325,0.973,1.4875,,1805667.7594,
600688.SH,20260325,0.8831,3.467,,3110072.1625,
688153.SH,20260325,0.9156,2.6944,,1476834.2435,
002806.SZ,20260325,4.5788,4.9408,,279835.0919,
000020.SZ,20260325,18.6778,54.6869,,500629.0493,
300927.SZ,20260325,5.0466,13.3131,,414746.28,
600257.SH,20260325,3.2189,4.4766,,299810.7681,
002061.SZ,20260325,1.2764,2.6408,,1040302.5172,
603816.SH,20260325,0.462,0.8334,,2776506.1342,
002878.SZ,20260325,7.2722,12.6428,,456389.5884,
605136.SH,20260325,1.3458,2.6934,,400058.0415,
300291.SZ,20260325,1.6739,2.684,,647078.1902,
002232.SZ,20260325,0.8783,1.9835,,701069.1488,
688279.SH,20260325,1.0441,2.2468,,1785304.2667,
000546.SZ,20260325,3.6222,5.4775,,454924.2333,
002169.SZ,20260325,3.6788,4.7129,,1127876.5995,
002977.SZ,20260325,4.1578,5.6673,,323723.4,
688065.SH,20260325,0.8326,1.4898,,3527828.3825,
002563.SZ,20260325,0.5917,1.8504,,1422479.6045,
300044.SZ,20260325,4.8814,5.1092,,599637.344,
603219.SH,20260325,1.0517,5.0065,,881959.4,
002264.SZ,20260325,2.5596,4.1301,,601042.4355,
688687.SH,20260325,1.2473,1.6501,,339837.5109,
300615.SZ,20260325,8.5709,10.8928,,285013.07,
688459.SH,20260325,0.8288,1.1532,,436800.0,
603688.SH,20260325,2.5735,5.4045,,2334633.4256,
