trade_date,ts_code,name,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount
20260203,000016.SZ,深康佳Ａ,,4.03,,,0,590929382.0,,92500,590929382.0
20260203,000039.SZ,中集集团,,10.37,,,0,143755576.0,110757,110757,143755576.0
20260203,000533.SZ,顺钠股份,,10.14,,,0,160818067.0,94018,94018,160818067.0
20260203,000534.SZ,万泽股份,,30.65,,,0,122037480.0,143930,143930,122037480.0
20260203,000547.SZ,航天发展,,32.38,,,3,396242414.0,111500,135145,396242414.0
20260203,000607.SZ,华媒控股,,5.3,,,1,,93230,,
20260203,000610.SZ,西安旅游,,10.17,,,0,336715234.0,,92500,336715234.0
20260203,000738.SZ,航发控制,,25.86,,,0,174512589.0,101633,101633,174512589.0
20260203,000811.SZ,冰轮环境,,17.33,,,0,157846128.0,130203,130203,157846128.0
20260203,000856.SZ,冀东装备,,11.59,,,0,63332384.0,93000,93000,63332384.0
20260203,000880.SZ,潍柴重机,,36.62,,,1,,130324,,
20260203,000962.SZ,东方钽业,,43.21,,,2,87018631.0,95506,100106,87018631.0
20260203,000995.SZ,皇台酒业,,19.27,,,5,40950792.0,93315,95745,40950792.0
20260203,001316.SZ,润贝航科,,56.33,,,0,126211815.0,100024,100024,126211815.0
20260203,001400.SZ,江顺科技,,110.55,,,0,98154249.0,103354,103354,98154249.0
20260203,002012.SZ,凯恩股份,,6.91,,,0,68829805.0,112303,112303,68829805.0
20260203,002112.SZ,三变科技,,23.79,,,0,156627150.0,140527,140527,156627150.0
20260203,002126.SZ,银轮股份,,39.28,,,0,114396950.0,145603,145603,114396950.0
20260203,002155.SZ,湖南黄金,,36.63,,,4,206275801.0,133812,141706,206275801.0
20260203,002165.SZ,红 宝 丽,,13.7,,,0,149790320.0,100024,100024,149790320.0
20260203,002175.SZ,东方智造,,3.43,,,0,463465750.0,,92500,463465750.0
20260203,002238.SZ,天威视讯,,9.03,,,2,39122619.0,133427,134030,39122619.0
20260203,002342.SZ,巨力索具,,16.01,,,0,272032233.0,100551,100551,272032233.0
20260203,002361.SZ,神剑股份,,12.82,,,1,146208074.0,105236,110533,146208074.0
20260203,002364.SZ,中恒电气,,32.74,,,4,87820695.0,130012,133724,87820695.0
20260203,002455.SZ,百川股份,,10.31,,,1,82135646.0,101948,102239,82135646.0
20260203,002471.SZ,中超控股,,9.47,,,1,165759271.0,111933,143751,165759271.0
20260203,002491.SZ,通鼎互联,,9.25,,,2,,93509,,
20260203,002501.SZ,利源股份,,1.9,,,0,294656841.0,,92500,294656841.0
20260203,002547.SZ,春兴精工,,3.62,,,0,392423660.0,,92500,392423660.0
20260203,002691.SZ,冀凯股份,,9.18,,,2,,94648,,
20260203,002716.SZ,湖南白银,,15.43,,,0,4233906332.0,,92500,4233906332.0
20260203,002757.SZ,南兴股份,,22.76,,,1,,132939,,
20260203,002785.SZ,万里石,,45.62,,,8,38243246.0,132545,142924,38243246.0
20260203,002792.SZ,通宇通讯,,52.81,,,1,273173085.0,93721,102300,273173085.0
20260203,002826.SZ,易明医药,,20.98,,,1,,95742,,
20260203,002830.SZ,名雕股份,,28.14,,,1,246818697.0,94857,95003,246818697.0
20260203,002865.SZ,钧达股份,,110.22,,,6,146262711.0,94345,141454,146262711.0
20260203,002922.SZ,伊戈尔,,43.86,,,0,89193871.0,140645,140645,89193871.0
20260203,002943.SZ,宇晶股份,,81.11,,,0,205352919.0,93603,93603,205352919.0
20260203,002951.SZ,金时科技,,14.66,,,0,45482650.0,130206,130206,45482650.0
20260203,002957.SZ,科瑞技术,,24.67,,,3,40111125.0,94254,100715,40111125.0
20260203,002983.SZ,芯瑞达,,26.28,,,1,,100236,,
20260203,003035.SZ,南网能源,,7.44,,,0,92346336.0,102342,102342,92346336.0
20260203,300065.SZ,海兰信,,28.4,,,1,,111909,,
20260203,300757.SZ,罗博特科,,424.8,,,0,88563153.0,134224,134224,88563153.0
20260203,300842.SZ,帝科股份,,123.97,,,1,30489181.0,130121,143921,30489181.0
20260203,301182.SZ,凯旺科技,,47.63,,,0,106941829.0,131018,131018,106941829.0
20260203,301251.SZ,威尔高,,60.5,,,1,,145024,,
20260203,301362.SZ,民爆光电,,64.78,,,0,479502855.0,92500,92500,479502855.0
20260203,301486.SZ,致尚科技,,220.1,,,3,,93724,,
20260203,301636.SZ,泽润新能,,74.56,,,3,19261308.0,130500,133106,19261308.0
20260203,600053.SH,九鼎投资,,24.75,,,1,42537330.0,94129,101505,42537330.0
20260203,600149.SH,廊坊发展,,5.92,,,0,40187807.0,92503,92503,40187807.0
20260203,600266.SH,城建发展,,6.0,,,1,126493524.0,92502,100223,126493524.0
20260203,600330.SH,天通股份,,15.4,,,0,112963481.0,93344,93344,112963481.0
20260203,600340.SH,华夏幸福,,1.63,,,3,,93345,,
20260203,600410.SH,华胜天成,,21.87,,,7,207365697.0,94442,105303,207365697.0
20260203,600481.SH,双良节能,,10.1,,,0,290154123.0,93327,93327,290154123.0
20260203,600586.SH,金晶科技,,6.4,,,0,38264985.0,130734,130734,38264985.0
