trade_date,update_time,ts_code,name,price,open,high,low,close,pre_close,pct_chg,amount,volume,turnover_rate,volume_ratio,sector_name,sector_rank,sector_limitup_count,sector_gt6_count,sector_amount_ratio,sector_net_inflow,sector_turnover,sector_hot_score,pre_day_limitup,today_limitup,today_limit_up_price,prev_limit_up_price,ret_5d,ret_20d,ret_3d,ret_10d,amount_ratio_5d,amount_ratio_20d,turnover_rate_5d_avg,close_position,intraday_pullback_pct,open_to_close_pct,gap_open_pct,amplitude,high_20d_break,platform_break_20d,stage_high_20d,ma5_position,ma10_position,ma20_position,intraday_vwap_position,late_pullback_pct,late_price_change_pct,late_volume_ratio,tail_lift_flag,dragon_tiger_flag,dragon_tiger_net_rate,dragon_tiger_reason,limit_touch_count,open_board_count,limitup_quality_score,intraday_risk_score,announcement_flag,hot_topic_flag,auction_price,auction_vol,auction_amount,auction_pct_chg,auction_amount_ratio,auction_strength_score,realtime_source,stock_age_days,suspended_flag,delist_flag,data_quality_flag
20260708,20260708 10:27:57,920189.BJ,康美特,45.38,51.0,53.0,42.0,45.38,8.14,457.49385749385743,1195763945.97,25370082,,,化工原料,99.0,0.0,3,25.92734381426757,0,4.333201960784313,15.0,0,0,99999.99,,457.49385749385743,457.49385749385743,457.49385749385743,457.49385749385743,1.0,1.0,0.0,30.72727272727275,16.791538122520922,-11.019607843137248,526.5356265356264,135.13513513513513,0.0,0.0,0.0,0.0,0.0,0.0,-3.0203732725459287,16.791538122520922,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,realtime_quote_fallback,0.0,0,0,0
20260708,20260708 10:27:39,301202.SZ,朗威股份,39.19,32.63,39.19,32.63,39.19,32.66,19.99387630128597,158757520.34,4171606,2.6371,0.82,机械基件,99.0,0.0,2,11.597104197738533,0,4.948894074074074,10.0,0,1,39.19,,18.93778452200301,6.436719174361749,16.8107302533532,6.321215409658154,1.8274925071862522,2.0552562571382085,2.6371,100.0,0.0,20.10419859025434,-0.09185548071033445,20.085731781996312,1.0,1.0,38.85,17.553542504049414,15.339337218200022,11.803722986948163,5.909377533555538,0.0,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,32.63,600.0,19578.0,0.0,0.0,0.0,realtime_quote_fallback,1099.0,0,0,0
20260708,20260708 10:27:45,301251.SZ,威尔高,60.92,59.23,60.92,58.83,60.92,50.77,19.99212133149497,574039986.36,9497716,5.5997,0.69,元器件,99.0,0.0,5,66.86789817428578,0,5.194941100323624,25.0,1,1,60.92,,17.719806763285018,25.60824742268042,32.00433369447455,8.980322003577834,2.055571649519439,1.6694744288182024,5.5997,100.0,0.0,2.8532838088806356,16.663383888122894,4.1166042938743415,1.0,1.0,57.57,27.570465301336,20.207581049349834,20.40001581090163,1.1568052249958383,0.0,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,59.23,909775.0,53885973.25,0.0,0.0,0.0,realtime_quote_fallback,1036.0,0,0,0
20260708,20260708 10:27:42,300017.SZ,网宿科技,14.66,13.18,14.66,12.91,14.66,12.22,19.967266775777404,3739481409.1,264075292,3.1065,0.69,软件服务,99.0,0.0,8,17.321107491459635,0,2.70767311827957,40.0,0,1,14.66,,9.812734082397,2.3743016759776525,15.161036920659864,2.3028611304954705,2.9718676116655955,2.300300316094127,3.1065,100.0,0.0,11.229135053110785,7.855973813420625,14.320785597381342,0.0,0.0,15.6,14.818295739348386,12.544142484262256,6.649207042048588,4.143973478569718,0.0,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,13.18,1746159.0,23014375.62,0.0,0.0,0.0,realtime_quote_fallback,6095.0,0,0,0
20260708,20260708 10:27:57,920090.BJ,*ST同辉,3.67,3.03,3.89,2.98,3.67,3.06,19.934640522875814,25065453.62,7279143,3.8196,0.53,IT设备,99.0,0.0,6,14.21527015934675,0,2.999956790123457,30.0,0,0,3.97,,-0.8108108108108136,-9.158415841584155,1.6620498614958512,18.387096774193544,0.5954048867431597,1.2875032136643445,3.8196,75.82417582417581,5.994550408719346,21.122112211221133,-0.9803921568627527,29.738562091503272,0.0,0.0,4.5,3.5553047404063287,14.081442337581596,6.950313274078401,4.459203036053139,5.994550408719346,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,3.03,42087.0,127523.61,0.0,0.0,0.0,realtime_quote_fallback,1794.0,0,0,0
20260708,20260708 10:27:42,300287.SZ,飞利信,3.91,3.36,4.02,3.35,3.91,3.38,15.680473372781067,395909982.62,105313413,2.8219,0.49,软件服务,99.0,0.0,8,17.321107491459635,0,2.70767311827957,40.0,0,0,4.06,,1.558441558441559,3.9893617021276695,8.913649025069637,15.000000000000014,1.4009979403214308,2.5810288346825456,2.8219,83.58208955223888,2.813299232736566,16.369047619047628,-0.591715976331364,19.822485207100577,1.0,1.0,3.96,8.611111111111104,14.360924246855799,11.682376463867472,3.9893617021276695,2.813299232736566,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,3.36,63800.0,214368.0,0.0,0.0,0.0,realtime_quote_fallback,5271.0,0,0,0
20260708,20260708 10:27:42,300454.SZ,深信服,102.4,89.41,102.53,89.41,102.4,88.8,15.315315315315312,1074937998.59,11224181,2.3449,0.69,软件服务,99.0,0.0,8,17.321107491459635,0,2.70767311827957,40.0,0,0,106.56,,5.817918776480324,-4.191616766467055,11.255975662755313,6.01511543638058,1.321229212783128,1.1068699442315157,2.3449,99.00914634146345,0.12695312499999556,14.528576221899137,0.6869369369369327,14.77477477477478,0.0,0.0,110.5,10.949790885648047,10.098056081197315,5.8315892824845506,4.369096962696206,0.12695312499999556,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,89.41,20800.0,1859728.0,0.0,0.0,0.0,realtime_quote_fallback,2975.0,0,0,0
20260708,20260708 10:27:57,920190.BJ,雷神科技,26.7,23.28,27.48,23.0,26.7,23.18,15.185504745470224,215301717.21,8476635,4.5418,0.98,IT设备,99.0,0.0,6,14.21527015934675,0,2.999956790123457,30.0,0,0,30.13,,18.561278863232687,-7.612456747404838,13.279592702588028,8.624898291293736,2.057582121125118,1.2971948986599338,4.5418,82.5892857142857,2.921348314606753,14.690721649484528,0.4314063848144922,19.32700603968939,0.0,0.0,31.31,16.57352427523575,16.578614155350824,10.726356605221143,3.7833635656905784,2.921348314606753,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,23.28,65758.0,1530846.24,0.0,0.0,0.0,realtime_quote_fallback,1293.0,0,0,0
20260708,20260708 10:27:57,920207.BJ,众诚科技,25.01,21.85,25.88,21.85,25.01,21.72,15.14732965009209,133114884.29,5442664,5.438,1.28,软件服务,99.0,0.0,8,17.321107491459635,0,2.70767311827957,40.0,0,0,28.23,,17.472992015030542,-3.1746031746031633,14.619615032080668,10.761736049601422,2.2428268318608398,2.4277987916513606,5.438,78.41191066997524,3.478608556577356,14.46224256292905,0.5985267034990915,18.554327808471445,0.0,0.0,27.36,15.862132863893263,16.781845349271585,10.424301293655347,3.1481990651635927,3.478608556577356,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,21.85,100456.0,2194963.6,0.0,0.0,0.0,realtime_quote_fallback,1384.0,0,0,0
20260708,20260708 10:27:42,300504.SZ,天邑股份,17.61,15.33,18.36,15.32,17.61,15.47,13.833225597931476,308924698.9,18337198,4.8101,0.95,通信设备,99.0,0.0,3,37.42801247051661,0,3.923015328467153,15.0,0,0,18.56,,11.034047919293833,-4.032697547683939,9.788029925187036,-6.080000000000007,1.732300489570376,1.502784666112928,4.8101,75.32894736842105,4.258943781942071,14.87279843444227,-0.9049773755656187,19.650937297996116,0.0,0.0,19.84,11.385199240986733,7.52885143799229,1.6567569127749149,3.002534607135887,4.258943781942071,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,15.33,19600.0,300468.0,0.0,0.0,0.0,realtime_quote_fallback,3022.0,0,0,0
