ts_code,trade_date,pct_chg
000017.SZ,20260825,9.9744
000070.SZ,20260825,9.9932
000428.SZ,20260825,9.9237
000560.SZ,20260825,10.1382
000566.SZ,20260825,9.9558
000659.SZ,20260825,10.0386
000695.SZ,20260825,10.0358
000759.SZ,20260825,8.3039
000779.SZ,20260825,10.0
000796.SZ,20260825,10.0
002041.SZ,20260825,10.0098
002081.SZ,20260825,10.0
002084.SZ,20260825,10.1266
002094.SZ,20260825,10.0642
002235.SZ,20260825,8.7871
002259.SZ,20260825,9.9738
002412.SZ,20260825,9.9911
002418.SZ,20260825,10.0543
002437.SZ,20260825,9.1371
002445.SZ,20260825,10.089
002451.SZ,20260825,10.0135
002478.SZ,20260825,10.0159
002514.SZ,20260825,9.7561
002686.SZ,20260825,10.0
002694.SZ,20260825,9.8592
002703.SZ,20260825,9.9792
002713.SZ,20260825,10.0552
002742.SZ,20260825,10.1176
002821.SZ,20260825,10.0019
002837.SZ,20260825,10.0091
002853.SZ,20260825,8.4206
002855.SZ,20260825,10.0
002856.SZ,20260825,10.0142
002880.SZ,20260825,10.0
002907.SZ,20260825,9.993
002947.SZ,20260825,10.0018
002949.SZ,20260825,9.9912
002963.SZ,20260825,10.0162
003018.SZ,20260825,10.0
003021.SZ,20260825,10.006
003040.SZ,20260825,10.0213
300006.SZ,20260825,10.0196
300049.SZ,20260825,15.7839
300097.SZ,20260825,20.0456
300112.SZ,20260825,14.0875
300125.SZ,20260825,10.1852
300313.SZ,20260825,8.2682
300420.SZ,20260825,10.0257
300445.SZ,20260825,8.7151
300519.SZ,20260825,8.3807
300542.SZ,20260825,16.7364
300551.SZ,20260825,9.5918
300563.SZ,20260825,8.7014
300572.SZ,20260825,8.3289
300591.SZ,20260825,11.6923
300607.SZ,20260825,10.2341
300642.SZ,20260825,20.0
300663.SZ,20260825,8.8639
300677.SZ,20260825,8.316
300688.SZ,20260825,9.5924
300690.SZ,20260825,14.566
300740.SZ,20260825,9.0229
300831.SZ,20260825,8.5288
300902.SZ,20260825,14.9134
300922.SZ,20260825,19.9883
300935.SZ,20260825,8.3447
300943.SZ,20260825,10.0239
300990.SZ,20260825,13.56
301018.SZ,20260825,16.165
301059.SZ,20260825,8.1416
301086.SZ,20260825,10.0359
301130.SZ,20260825,17.0142
301133.SZ,20260825,10.2158
301201.SZ,20260825,8.7714
301211.SZ,20260825,13.5319
301448.SZ,20260825,9.2364
301606.SZ,20260825,12.5638
600053.SH,20260825,10.0709
600103.SH,20260825,10.1399
600127.SH,20260825,10.0473
600172.SH,20260825,9.9843
600281.SH,20260825,10.0218
600371.SH,20260825,10.0254
600470.SH,20260825,10.0186
600508.SH,20260825,10.0202
600605.SH,20260825,10.0166
600698.SH,20260825,9.9698
600714.SH,20260825,10.0064
600745.SH,20260825,10.0
600785.SH,20260825,9.9907
600829.SH,20260825,9.9783
600838.SH,20260825,10.0137
600936.SH,20260825,9.9352
600984.SH,20260825,10.0223
603079.SH,20260825,9.9762
603095.SH,20260825,9.9933
603113.SH,20260825,10.0402
603217.SH,20260825,9.9961
603255.SH,20260825,8.0986
603318.SH,20260825,9.9893
603360.SH,20260825,9.984
603367.SH,20260825,8.0823
603378.SH,20260825,8.6957
603395.SH,20260825,10.0193
603605.SH,20260825,8.2037
603637.SH,20260825,10.0392
603687.SH,20260825,10.0
603725.SH,20260825,8.4775
603758.SH,20260825,9.9819
603912.SH,20260825,10.0606
605303.SH,20260825,10.0144
688137.SH,20260825,10.6372
688143.SH,20260825,12.3685
688169.SH,20260825,20.0
688202.SH,20260825,8.9757
688203.SH,20260825,13.2867
688239.SH,20260825,9.2441
688373.SH,20260825,12.4046
688591.SH,20260825,9.2884
688655.SH,20260825,9.4281
688670.SH,20260825,10.9927
688710.SH,20260825,8.9888
688835.SH,20260825,282.9857
920176.BJ,20260825,13.6287
920799.BJ,20260825,10.8434
920976.BJ,20260825,8.5028
