ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
002037.SZ,20260407,4.6867,8.4439,,410817.1475,
600289.SH,20260407,0.8025,1.1658,,453095.3855,
300395.SZ,20260407,4.4528,5.5203,,4958931.5551,
601607.SH,20260407,0.4848,1.3547,,6408049.206,
002458.SZ,20260407,2.4111,2.6921,,1048879.4434,
600882.SH,20260407,3.7213,8.0426,,940538.9251,
001283.SZ,20260407,5.3641,5.5306,,644532.8391,
000718.SZ,20260407,1.1013,1.6682,,622100.4587,
002141.SZ,20260407,1.339,1.9308,,381153.3095,
920174.BJ,20260407,2.32,4.1836,,842892.4064,
600500.SH,20260407,1.3306,2.9119,,1586031.3859,
300542.SZ,20260407,8.8215,13.1007,,498296.4714,
000423.SZ,20260407,0.9854,1.4875,,3562479.7904,
300015.SZ,20260407,0.3946,0.7446,,8775198.2665,
300699.SZ,20260407,1.2455,1.9607,,2755100.528,
600460.SH,20260407,0.923,1.3499,,4171828.1154,
002389.SZ,20260407,1.4428,2.2912,,2063399.064,
688625.SH,20260407,2.2614,5.7477,,1071357.8902,
000650.SZ,20260407,1.2287,1.6637,,818963.8669,
605058.SH,20260407,2.3051,7.6753,,465360.3812,
300809.SZ,20260407,0.8891,1.1455,,809043.5872,
002279.SZ,20260407,1.6947,2.1953,,680281.2212,
002957.SZ,20260407,6.6648,15.4708,,1414500.9455,
301067.SZ,20260407,2.2885,3.0605,,300459.24,
000917.SZ,20260407,1.895,2.2738,,1270130.4788,
600604.SH,20260407,0.4857,1.2142,,897313.0011,
688267.SH,20260407,1.6049,2.816,,516442.2,
301150.SZ,20260407,5.4099,10.2082,,1301909.2128,
600685.SH,20260407,1.7935,4.3319,,3936615.2627,
600099.SH,20260407,2.7629,4.7721,,241032.0,
920819.BJ,20260407,0.3881,1.0023,,435159.0,
688466.SH,20260407,1.1058,2.5304,,207906.3667,
603815.SH,20260407,1.7225,3.461,,359594.9805,
300443.SZ,20260407,3.8853,4.3446,,872686.9141,
300577.SZ,20260407,0.4859,0.6703,,435062.9521,
000912.SZ,20260407,5.9592,11.8102,,826336.0,
600094.SH,20260407,2.0501,3.1881,,999728.5194,
002778.SZ,20260407,2.8471,4.0517,,253997.7188,
