ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
688306.SH,20260410,0.6254,1.5185,,1120193.9136,
002135.SZ,20260410,4.9521,8.6756,,847796.188,
003013.SZ,20260410,0.4658,2.0944,,608661.0551,
000526.SZ,20260410,3.092,4.8901,,402385.3819,
600353.SH,20260410,3.4423,5.9298,,1246624.311,
600750.SH,20260410,0.8423,1.4926,,1650052.0982,
002921.SZ,20260410,5.4269,6.6746,,409220.9389,
002328.SZ,20260410,12.614,14.2708,,780259.47,
002024.SZ,20260410,0.4123,1.1276,,1260008.396,
603806.SH,20260410,2.1962,5.7688,,4596608.4874,
000563.SZ,20260410,1.1816,2.0935,,1743863.8921,
600078.SH,20260410,7.5134,12.9089,,841955.1991,
603210.SH,20260410,1.61,2.2456,,573574.0,
301080.SZ,20260410,5.5556,7.1921,,816997.3955,
603663.SH,20260410,2.0528,4.8238,,1819765.6253,
600815.SH,20260410,4.6748,9.0433,,658189.0521,
002050.SZ,20260410,2.8328,5.0386,,18881358.5263,
300788.SZ,20260410,3.8998,14.7164,,608674.9995,
603788.SH,20260410,0.4611,0.9451,,342404.8794,
605259.SH,20260410,0.7998,1.835,,374799.04,
002117.SZ,20260410,1.794,2.5943,,520054.9083,
920925.BJ,20260410,2.5942,3.7433,,167920.4144,
002634.SZ,20260410,8.5608,11.1477,,400555.3913,
000859.SZ,20260410,3.9382,5.5557,,866409.0541,
688360.SH,20260410,1.8957,3.683,,513249.068,
688737.SH,20260410,0.9014,1.4698,,293172.1761,
300286.SZ,20260410,2.4017,3.389,,626460.0682,
603883.SH,20260410,0.6786,1.2976,,1021466.2577,
300517.SZ,20260410,1.8098,2.2248,,230475.7861,
600638.SH,20260410,0.9778,1.5621,,403364.6748,
300417.SZ,20260410,3.7501,4.6945,,168742.2528,
002756.SZ,20260410,5.2853,6.0323,,3869131.7526,
920245.BJ,20260410,1.6608,3.4566,,123000.252,
688022.SH,20260410,5.7874,7.8455,,294772.071,
002404.SZ,20260410,1.6603,2.5331,,389795.8725,
688472.SH,20260410,2.9917,2.9917,,4808944.9478,
603626.SH,20260410,4.787,6.7983,,1356680.8421,
688347.SH,20260410,3.615,4.1012,,21131345.0991,
688283.SH,20260410,1.1841,2.3584,,478065.0,
002635.SZ,20260410,11.9277,15.3288,,1020535.4425,
002463.SZ,20260410,4.5865,6.7091,,16995978.7588,
603959.SH,20260410,6.2623,8.2054,,302514.4781,
688361.SH,20260410,2.0301,2.4738,,5977986.7821,
300624.SZ,20260410,4.0291,5.0408,,1347360.842,
000839.SZ,20260410,1.5591,2.453,,1254344.4326,
300274.SZ,20260410,6.6024,7.3301,,27115532.2145,
301356.SZ,20260410,2.1444,2.1721,,474984.0,
600152.SH,20260410,16.1861,22.8884,,520085.0256,
300049.SZ,20260410,2.6673,2.8707,,1520431.7142,
600540.SH,20260410,3.601,6.547,,272665.7942,
300741.SZ,20260410,0.5568,2.9466,,1020513.16,
002686.SZ,20260410,7.17,12.5587,,400331.067,
300810.SZ,20260410,2.6606,4.7973,,379648.8,
920876.BJ,20260410,2.3604,3.8869,,153070.8717,
600927.SH,20260410,0.5286,3.4484,,2052333.334,
688157.SH,20260410,1.0547,2.2357,,650596.8617,
002587.SZ,20260410,2.8165,3.1123,,430670.6871,
920199.BJ,20260410,2.5372,5.2676,,239610.2764,
603327.SH,20260410,3.6851,12.5155,,1029777.4696,
601311.SH,20260410,5.5201,9.1442,,1169626.6796,
002512.SZ,20260410,7.5815,10.5014,,439436.1696,
600966.SH,20260410,0.8516,1.6644,,889001.4515,
600358.SH,20260410,1.6243,2.2973,,320129.8424,
002893.SZ,20260410,8.4686,10.7067,,279985.68,
300648.SZ,20260410,1.8419,1.9876,,912885.9732,
002382.SZ,20260410,4.7273,6.669,,782552.8321,
002243.SZ,20260410,0.6658,1.3418,,1052015.0663,
688147.SH,20260410,1.3937,4.4975,,3130344.665,
002898.SZ,20260410,2.1977,3.4995,,231440.0,
600057.SH,20260410,0.5695,1.3,,2363370.33,
000921.SZ,20260410,0.8622,1.9723,,3081316.1055,
002496.SZ,20260410,2.1057,2.3329,,289457.218,
601018.SH,20260410,0.1684,1.068,,7587211.4756,
600749.SH,20260410,12.9833,23.6343,,385614.4134,
002657.SZ,20260410,3.8889,4.2484,,766477.1967,
001259.SZ,20260410,1.9073,3.7612,,229302.975,
000981.SZ,20260410,2.665,4.628,,4168945.3603,
301032.SZ,20260410,6.1763,11.1974,,317813.8212,
000408.SZ,20260410,0.6339,1.4241,,13048575.941,
600117.SH,20260410,0.3086,0.8478,,839819.6331,
000601.SZ,20260410,5.4005,7.6305,,679051.0407,
600919.SH,20260410,0.2965,0.4107,,19782727.7711,
300980.SZ,20260410,7.3844,8.7018,,521886.4484,
605266.SH,20260410,0.9018,1.7911,,295486.0783,
002760.SZ,20260410,3.5682,4.651,,233471.5824,
002963.SZ,20260410,2.6799,4.4362,,216217.5793,
688728.SH,20260410,0.4307,1.2762,,3419771.4671,
301668.SZ,20260410,6.1493,6.1493,,556600.0,
300059.SZ,20260410,4.4761,4.8098,,31228778.4458,
600616.SH,20260410,0.8479,1.3356,,339854.5146,
300831.SZ,20260410,7.9703,7.9703,,539520.0,
920055.BJ,20260410,11.4233,11.4233,,223312.0,
688126.SH,20260410,0.8417,1.4356,,5856501.4524,
301011.SZ,20260410,1.4392,2.6559,,353931.335,
000661.SZ,20260410,1.1256,1.5469,,3508262.7494,
301157.SZ,20260410,11.681,11.681,,378660.0,
301279.SZ,20260410,1.1785,2.9577,,357041.6537,
000889.SZ,20260410,20.5837,27.8128,,407286.6355,
688679.SH,20260410,4.9829,10.2059,,752869.872,
603177.SH,20260410,1.3205,3.1774,,224611.2,
002967.SZ,20260410,0.8629,1.6449,,1313433.9811,
688709.SH,20260410,3.104,3.8736,,2823142.8663,
688367.SH,20260410,2.4101,3.5013,,335777.4672,
600017.SH,20260410,1.4829,2.67,,925771.8203,
688570.SH,20260410,0.2632,0.3964,,761647.0,
300570.SZ,20260410,17.5491,21.6528,,2887918.1139,
601038.SH,20260410,0.6689,2.6714,,1419163.9823,
600313.SH,20260410,6.2939,10.4521,,865223.6069,
301081.SZ,20260410,2.8289,6.3934,,352549.4055,
688608.SH,20260410,3.087,4.6738,,2833886.0543,
601519.SH,20260410,2.2144,4.4245,,2154260.28,
002094.SZ,20260410,3.0302,3.8563,,450465.2019,
301535.SZ,20260410,2.2515,5.9928,,836128.236,
603067.SH,20260410,3.1898,5.084,,2743534.6692,
601677.SH,20260410,6.8581,8.063,,2140104.1621,
001289.SZ,20260410,0.1991,7.5282,,12740359.8339,
000685.SZ,20260410,1.1795,2.3358,,1629998.0429,
002986.SZ,20260410,2.2495,2.6279,,600211.678,
301325.SZ,20260410,3.5756,3.5756,,646509.7214,
300268.SZ,20260410,0.7377,1.0534,,242486.4,
600202.SH,20260410,2.3789,3.606,,226937.6778,
600675.SH,20260410,0.2924,1.0454,,1578041.3214,
603018.SH,20260410,0.4915,0.4915,,497119.985,
301187.SZ,20260410,1.5477,5.3847,,519044.6569,
002795.SZ,20260410,4.6806,6.5493,,357766.8159,
300575.SZ,20260410,3.0898,3.5058,,300028.2196,
300247.SZ,20260410,1.3156,1.5397,,371466.6246,
603038.SH,20260410,1.2164,2.0904,,417524.2227,
002030.SZ,20260410,0.7675,1.1226,,837857.2811,
600157.SH,20260410,2.781,3.4105,,3774473.1971,
001208.SZ,20260410,7.1584,7.275,,1211589.1199,
002772.SZ,20260410,2.9815,4.8099,,650553.0373,
603212.SH,20260410,2.037,3.2073,,560425.5047,
920099.BJ,20260410,1.5978,2.1271,,239198.3939,
002394.SZ,20260410,2.1325,3.5842,,454151.1,
002723.SZ,20260410,3.8046,5.4928,,321714.68,
300050.SZ,20260410,22.7564,27.6114,,428249.5203,
603819.SH,20260410,4.485,8.9793,,294153.4826,
920656.BJ,20260410,1.9574,2.5349,,156700.0,
000612.SZ,20260410,3.3693,4.4639,,1464020.8558,
301101.SZ,20260410,1.1223,2.8014,,703277.229,
605337.SH,20260410,0.625,1.6084,,426771.9457,
300239.SZ,20260410,4.6642,6.3865,,325890.7552,
601333.SH,20260410,0.7669,1.434,,2188812.933,
688678.SH,20260410,8.4182,12.6262,,755824.6894,
301391.SZ,20260410,3.6663,10.0937,,731614.0447,
300583.SZ,20260410,1.189,2.2206,,274688.6784,
300636.SZ,20260410,1.6942,2.1289,,341840.5169,
002952.SZ,20260410,7.6845,19.2081,,433035.9,
601969.SH,20260410,1.0876,4.8715,,2203076.5166,
000411.SZ,20260410,0.9646,1.9497,,625288.0046,
603238.SH,20260410,1.2871,3.2253,,282061.801,
603386.SH,20260410,1.6188,3.805,,455219.9712,
300456.SZ,20260410,12.7169,13.7471,,3854369.9374,
000657.SZ,20260410,6.1833,10.0459,,11160604.3512,
603395.SH,20260410,3.6188,3.6188,,735020.0,
688027.SH,20260410,2.7789,3.6452,,5664761.0471,
603429.SH,20260410,1.544,2.6191,,566444.3022,
300917.SZ,20260410,2.0592,4.6275,,541307.0,
301266.SZ,20260410,2.9029,6.5901,,438490.1364,
688399.SH,20260410,1.0125,1.6893,,435042.6168,
603737.SH,20260410,0.537,1.6279,,3703843.7145,
